Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included Brazil,Price,Compare At Price,Included International,Price International,Compare At Price International,Status
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,46,Color,Grey,,,200000124:200000899;14:691#Grey,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S8ee785aa6e984844a6bc2174e0df7387S.webp?v=1695867533,4.0,46879033426203|46879033655579|46879033917723|46879034179867|46879034409243|46879034605851|46879034835227|46879035064603|46879035293979,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sca88d4849e004422a2c1bf1eb2897055K.webp?v=1695867533,kg,,78.68,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,46,Color,White,,,200000124:200000899;14:29#White,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S5f7804f0c26540c7882703b3065368d3N.webp?v=1695867533,5.0,46879033426203|46879033655579|46879033917723|46879034179867|46879034409243|46879034605851|46879034835227|46879035064603|46879035293979,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sb1c9708495ac4b1d8cdc933479f16e737.webp?v=1695867590,kg,,58.66,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,46,Color,Black,,,200000124:200000899;14:193#Black,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S59d959954e624ded9b13ae8dddf9add7h.webp?v=1695867533,6.0,46879033426203|46879033655579|46879033917723|46879034179867|46879034409243|46879034605851|46879034835227|46879035064603|46879035293979,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,kg,,79.09,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,43,Color,Grey,,,200000124:200000338;14:691#Grey,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S617db7a95d754bd0aa7c0eafcbb36ffc2.webp?v=1695867533,7.0,46879033426203|46879033655579|46879033917723|46879034179867|46879034409243|46879034605851|46879034835227|46879035064603|46879035293979,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sca88d4849e004422a2c1bf1eb2897055K.webp?v=1695867533,kg,,78.68,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,43,Color,White,,,200000124:200000338;14:29#White,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sca88d4849e004422a2c1bf1eb2897055K.webp?v=1695867533,8.0,46879033327899|46879033590043|46879033819419|46879034114331|46879034343707|46879034540315|46879034736923|46879034999067|46879035228443,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sb1c9708495ac4b1d8cdc933479f16e737.webp?v=1695867590,kg,,57.4,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,43,Color,Black,,,200000124:200000338;14:193#Black,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,kg,,76.31,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,'47,Color,Grey,,,200000124:200000339;14:691#Grey,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sca88d4849e004422a2c1bf1eb2897055K.webp?v=1695867533,kg,,78.68,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,'47,Color,White,,,200000124:200000339;14:29#White,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sb1c9708495ac4b1d8cdc933479f16e737.webp?v=1695867590,kg,,78.68,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,'47,Color,Black,,,200000124:200000339;14:193#Black,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,kg,,78.68,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,45,Color,Grey,,,200000124:3116;14:691#Grey,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sca88d4849e004422a2c1bf1eb2897055K.webp?v=1695867533,kg,,78.68,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,45,Color,White,,,200000124:3116;14:29#White,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sb1c9708495ac4b1d8cdc933479f16e737.webp?v=1695867590,kg,,58.0,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,45,Color,Black,,,200000124:3116;14:193#Black,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,kg,,57.65,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,41,Color,Grey,,,200000124:100010483;14:691#Grey,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sca88d4849e004422a2c1bf1eb2897055K.webp?v=1695867533,kg,,78.68,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,41,Color,White,,,200000124:100010483;14:29#White,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sb1c9708495ac4b1d8cdc933479f16e737.webp?v=1695867590,kg,,56.39,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,41,Color,Black,,,200000124:100010483;14:193#Black,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,kg,,55.43,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,40,Color,Grey,,,200000124:100013888;14:691#Grey,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sca88d4849e004422a2c1bf1eb2897055K.webp?v=1695867533,kg,,78.68,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,40,Color,White,,,200000124:100013888;14:29#White,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sb1c9708495ac4b1d8cdc933479f16e737.webp?v=1695867590,kg,,55.48,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,40,Color,Black,,,200000124:100013888;14:193#Black,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,kg,,55.93,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,42,Color,Grey,,,200000124:200000337;14:691#Grey,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sca88d4849e004422a2c1bf1eb2897055K.webp?v=1695867533,kg,,78.68,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,42,Color,White,,,200000124:200000337;14:29#White,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sb1c9708495ac4b1d8cdc933479f16e737.webp?v=1695867590,kg,,57.09,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,42,Color,Black,,,200000124:200000337;14:193#Black,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,kg,,55.68,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,39,Color,Grey,,,200000124:200000364;14:691#Grey,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sca88d4849e004422a2c1bf1eb2897055K.webp?v=1695867533,kg,,78.68,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,39,Color,White,,,200000124:200000364;14:29#White,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/Sb1c9708495ac4b1d8cdc933479f16e737.webp?v=1695867590,kg,,78.68,True,,,True,,,active
Zapatillas Footwear,"<p><strong>Zapatillas Footwear</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",Loja Summer,,,"black, tempo, tenis",True,Shoe Size,39,Color,Black,,,200000124:200000364;14:193#Black,0.0,shopify,continue,dsers-fulfillment-service,169.0,,True,False,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,9.0,46879033491739|46879033753883|46879034048795|46879034245403|46879034474779|46879034671387|46879034900763|46879035130139|46879035359515,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/files/S192396dd1e6a4d1abd7bbd87cd8a81ddx.webp?v=1695865622,kg,,78.68,True,,,True,,,active
Brincos Borboleta - New Style,"<p><strong>Brincos Borboleta - New Style</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",My Store,,,,True,Estilo,Dourado Orelha Esquerda - 1pc,,,,,200001034:361188#Gold-Left ear-1pc,0.0,,continue,manual,67.99,129.99,True,True,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/H6a751f22de564e978894e34514f334b6u.jpg?v=1693920774,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/H6a751f22de564e978894e34514f334b6u.jpg?v=1693920774,kg,,,True,,,True,,,active
Brincos Borboleta - New Style,"<p><strong>Brincos Borboleta - New Style</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",My Store,,,,True,Estilo,Dourado Orelha Direita - 1pc,,,,,200001034:200003757#Gold-Right ear-1pcs,0.0,,continue,manual,67.99,139.99,True,True,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/Uea3a4dbf8c1546eeb772fe46948b18baY.jpg?v=1693920774,2.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/Hfafab279915f4a13a5d6c631a593fbf1C.jpg?v=1693920765,kg,,,True,,,True,,,active
Brincos Borboleta - New Style,"<p><strong>Brincos Borboleta - New Style</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",My Store,,,,True,Estilo,Dourado 2 PCS,,,,,200001034:200003758#Gold 2 PCS,0.0,,continue,manual,87.99,149.99,True,True,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/He7e96a13860c4b0e8f452d95f478d80fL.jpg?v=1693920774,3.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/Uea3a4dbf8c1546eeb772fe46948b18baY.jpg?v=1693920774,kg,,,True,,,True,,,active
Brincos Borboleta - New Style,"<p><strong>Brincos Borboleta - New Style</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",My Store,,,,True,Estilo,Prata 2 PCS,,,,,200001034:361187#Silver 2 PCS,0.0,,continue,manual,87.99,149.99,True,True,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/H42cadc34b5384f50b28c201d50d5f4deC.jpg?v=1693920774,4.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/U5f815dcb93e8454e8441159e76dd0372l.jpg?v=1693919527,kg,,,True,,,True,,,active
Brincos Borboleta - New Style,"<p><strong>Brincos Borboleta - New Style</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",My Store,,,,True,Estilo,Prata Orelha Esquerda - 1pc,,,,,200001034:361180#Silver-Left ear-1pc,0.0,,continue,manual,67.99,139.99,True,True,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/Hfafab279915f4a13a5d6c631a593fbf1C.jpg?v=1693920765,5.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/H47f7555c196343bb9887521b1d45d05aj.jpg?v=1693919527,kg,,,True,,,True,,,active
Brincos Borboleta - New Style,"<p><strong>Brincos Borboleta - New Style</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",My Store,,,,True,Estilo,Prata Orelha Direita - 1pc,,,,,200001034:361181#Silver-Right ear-1pc,0.0,,continue,manual,67.99,139.99,True,True,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/U5f815dcb93e8454e8441159e76dd0372l.jpg?v=1693919527,6.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/H87113309f92e484a956dd3a382821f56m.jpg?v=1693919527,kg,,,True,,,True,,,active
Brincos Borboleta - New Style,"<p><strong>Brincos Borboleta - New Style</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",My Store,,,,True,Estilo,Prata Orelha Direita - 1pc,,,,,200001034:361181#Silver-Right ear-1pc,0.0,,continue,manual,67.99,139.99,True,True,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/H87113309f92e484a956dd3a382821f56m.jpg?v=1693919527,7.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/H87113309f92e484a956dd3a382821f56m.jpg?v=1693919527,kg,,,True,,,True,,,active
Brincos Borboleta - New Style,"<p><strong>Brincos Borboleta - New Style</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",My Store,,,,True,Estilo,Prata Orelha Direita - 1pc,,,,,200001034:361181#Silver-Right ear-1pc,0.0,,continue,manual,67.99,139.99,True,True,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/H47f7555c196343bb9887521b1d45d05aj.jpg?v=1693919527,8.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/H87113309f92e484a956dd3a382821f56m.jpg?v=1693919527,kg,,,True,,,True,,,active
Brinco Pétalas de Cristal,"<p><strong>Brinco Pétalas de Cristal</strong> es una excelente opción dentro de la categoría <em></em>. Diseñado pensando en tu comodidad, estilo y funcionalidad diaria. ¡Aprovecha esta oportunidad única para sorprenderte con calidad y elegancia!</p>",My Store,,,,True,Cor,Roxo,,,,,200001034:367#Purple,0.0,,continue,manual,79.9,119.9,True,True,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/GIF.webp?v=1693919016,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0812/9400/0411/products/S5a802609df9e417da64f745c77323d23g.jpg?v=1693919016,kg,,,True,,,True,,,active
